,Unnamed: 0,BaseDateTime_x,fenzhong,MMSI,BaseDateTime_y,LAT,LON,SOG,COG,Heading
181,181,2021-12-31 03:01:00.000000,2021-12-31 03:01,372821000,2021-12-31 03:01:11.000000,23.70105,-82.87078000000001,12.2,269.0,268.0
182,182,2021-12-31 03:02:00.000000,2021-12-31 03:02,372821000,2021-12-31 03:02:30.000000,23.70098,-82.87565,12.1,269.0,268.0
183,183,2021-12-31 03:03:00.000000,2021-12-31 03:03,372821000,2021-12-31 03:03:39.000001,23.70087,-82.87986,12.1,268.5,268.0
184,184,2021-12-31 03:04:00.000000,2021-12-31 03:04,372821000,2021-12-31 03:04:50.000000,23.70077,-82.88416,12.1,268.2,267.0
185,185,2021-12-31 03:05:00.000000,2021-12-31 03:05,372821000,,23.7007209536523,-82.88647620305949,12.06836900851053,268.3794519948178,266.4412640413456
186,186,2021-12-31 03:06:00.000001,2021-12-31 03:06,372821000,2021-12-31 03:06:00.000001,23.70067,-82.8885,12.1,268.7,267.0
187,187,2021-12-31 03:07:00.000000,2021-12-31 03:07,372821000,2021-12-31 03:07:11.000000,23.70056,-82.8928,12.2,268.7,268.0
188,188,2021-12-31 03:08:00.000000,2021-12-31 03:08,372821000,2021-12-31 03:08:50.000000,23.70042,-82.89887,12.1,268.3,267.0
189,189,2021-12-31 03:09:00.000000,2021-12-31 03:09,372821000,,23.70034451606893,-82.90145473298571,12.01784194698674,268.4783893008841,267.2652353230989
190,190,2021-12-31 03:10:00.000001,2021-12-31 03:10,372821000,2021-12-31 03:10:00.000001,23.70032,-82.90319000000001,12.0,268.7,268.0
191,191,2021-12-31 03:11:00.000000,2021-12-31 03:11,372821000,2021-12-31 03:11:11.000000,23.70028,-82.90754,12.0,268.5,268.0
192,192,2021-12-31 03:12:00.000000,2021-12-31 03:12,372821000,2021-12-31 03:12:29.000000,23.70016,-82.91230999999999,12.0,269.0,269.0
193,193,2021-12-31 03:13:00.000000,2021-12-31 03:13,372821000,2021-12-31 03:13:41.000000,23.70013,-82.91662,12.1,269.6,269.0
194,194,2021-12-31 03:14:00.000000,2021-12-31 03:14,372821000,2021-12-31 03:14:50.000001,23.70013,-82.92090999999999,12.1,269.7,269.0
195,195,2021-12-31 03:14:59.999999,2021-12-31 03:15,372821000,,23.70012644873112,-82.92341879301824,12.01037721238875,269.5594984793285,269.017983740421
196,196,2021-12-31 03:16:00.000000,2021-12-31 03:16,372821000,2021-12-31 03:16:11.000000,23.70013,-82.92584000000001,12.0,269.6,269.0
197,197,2021-12-31 03:17:00.000000,2021-12-31 03:17,372821000,2021-12-31 03:17:20.000000,23.70014,-82.93001,12.1,270.0,269.0
198,198,2021-12-31 03:18:00.000000,2021-12-31 03:18,372821000,2021-12-31 03:18:31.000000,23.70012,-82.9344,12.0,270.1,269.0
199,199,2021-12-31 03:18:59.999999,2021-12-31 03:19,372821000,2021-12-31 03:19:40.000000,23.70011,-82.93862,12.1,269.8,269.0
200,200,2021-12-31 03:20:00.000000,2021-12-31 03:20,372821000,2021-12-31 03:20:51.000000,23.70011,-82.9429,12.1,270.0,269.0
201,201,2021-12-31 03:21:00.000000,2021-12-31 03:21,372821000,,23.70009115918653,-82.94493925828114,12.17237044290609,269.9218394017508,269.3289024168048
202,202,2021-12-31 03:22:00.000000,2021-12-31 03:22,372821000,2021-12-31 03:22:01.000000,23.70008,-82.94725,12.2,269.8,269.0
203,203,2021-12-31 03:23:00.000000,2021-12-31 03:23,372821000,2021-12-31 03:23:21.000000,23.70009,-82.95211,12.1,270.0,268.0
204,204,2021-12-31 03:24:00.000000,2021-12-31 03:24,372821000,2021-12-31 03:24:30.000000,23.70006,-82.9564,12.2,269.9,269.0
205,205,2021-12-31 03:25:00.000000,2021-12-31 03:25,372821000,2021-12-31 03:25:40.000000,23.70004,-82.96070999999999,12.2,269.5,268.0
206,206,2021-12-31 03:26:00.000001,2021-12-31 03:26,372821000,2021-12-31 03:26:50.999999,23.70003,-82.96503,12.2,269.9,268.0
207,207,2021-12-31 03:27:00.000000,2021-12-31 03:27,372821000,,23.70000442855769,-82.96720676582694,12.20180491948667,270.1067649059568,268.603863481273
208,208,2021-12-31 03:28:00.000000,2021-12-31 03:28,372821000,2021-12-31 03:28:00.000000,23.69999,-82.96933,12.2,270.1,269.0
209,209,2021-12-31 03:29:00.000000,2021-12-31 03:29,372821000,2021-12-31 03:29:09.000000,23.70001,-82.97355999999999,12.2,270.2,269.0
210,210,2021-12-31 03:30:00.000001,2021-12-31 03:30,372821000,2021-12-31 03:30:19.000000,23.70003,-82.97785999999999,12.2,270.3,269.0
211,211,2021-12-31 03:31:00.000000,2021-12-31 03:31,372821000,2021-12-31 03:31:21.000000,23.70005,-82.98161999999999,12.2,270.1,268.0
212,212,2021-12-31 03:32:00.000000,2021-12-31 03:32,372821000,2021-12-31 03:32:31.000000,23.70008,-82.98594,12.1,270.0,268.0
213,213,2021-12-31 03:33:00.000000,2021-12-31 03:33,372821000,2021-12-31 03:33:40.000000,23.70011,-82.9902,12.1,270.2,269.0
214,214,2021-12-31 03:34:00.000000,2021-12-31 03:34,372821000,2021-12-31 03:34:51.000000,23.70013,-82.99454,12.2,270.4,268.0
215,215,2021-12-31 03:34:59.999999,2021-12-31 03:35,372821000,,23.70015357496729,-82.9964381596027,12.21894215844735,270.9641122077738,267.6764325203821
216,216,2021-12-31 03:36:00.000000,2021-12-31 03:36,372821000,2021-12-31 03:36:10.000000,23.70022,-82.99942,12.2,271.2,268.0
217,217,2021-12-31 03:37:00.000000,2021-12-31 03:37,372821000,2021-12-31 03:37:51.000001,23.70033,-83.00565999999999,12.2,270.6,268.0
218,218,2021-12-31 03:38:00.000000,2021-12-31 03:38,372821000,,23.70036289149842,-83.008025822318,12.12669771080385,270.3668983630758,267.7508636157184
219,219,2021-12-31 03:38:59.999999,2021-12-31 03:39,372821000,2021-12-31 03:38:59.999999,23.70037,-83.00997,12.1,270.7,268.0
220,220,2021-12-31 03:40:00.000000,2021-12-31 03:40,372821000,2021-12-31 03:40:30.000000,23.70043,-83.01550999999999,12.2,271.2,269.0
221,221,2021-12-31 03:41:00.000000,2021-12-31 03:41,372821000,2021-12-31 03:41:41.000000,23.70052,-83.01982,12.2,271.1,269.0
222,222,2021-12-31 03:42:00.000000,2021-12-31 03:42,372821000,2021-12-31 03:42:50.000000,23.7006,-83.02405999999999,12.2,271.1,268.0
223,223,2021-12-31 03:43:00.000000,2021-12-31 03:43,372821000,,23.70062609379809,-83.02625720543074,12.23234092512008,271.2048592807706,268.2617827215193
224,224,2021-12-31 03:44:00.000000,2021-12-31 03:44,372821000,2021-12-31 03:44:00.000000,23.70067,-83.02843,12.2,271.4,269.0
225,225,2021-12-31 03:45:00.000000,2021-12-31 03:45,372821000,2021-12-31 03:45:09.000000,23.70079,-83.03267,12.1,271.7,269.0
226,226,2021-12-31 03:46:00.000000,2021-12-31 03:46,372821000,2021-12-31 03:46:10.000001,23.70089,-83.0364,12.2,271.9,269.0
227,227,2021-12-31 03:47:00.000000,2021-12-31 03:47,372821000,,23.70095024789377,-83.03940133188051,12.22835424198252,271.8036471174686,269.4860355478584
228,228,2021-12-31 03:48:00.000000,2021-12-31 03:48,372821000,2021-12-31 03:48:10.000000,23.70106,-83.04375999999999,12.2,272.0,269.0
229,229,2021-12-31 03:49:00.000000,2021-12-31 03:49,372821000,2021-12-31 03:49:51.000000,23.70125,-83.04988,12.2,272.6,267.0
230,230,2021-12-31 03:50:00.000000,2021-12-31 03:50,372821000,,23.70131646119032,-83.05247878099361,12.15401696713598,271.8378077552119,266.8779755698525
231,231,2021-12-31 03:51:00.000001,2021-12-31 03:51,372821000,2021-12-31 03:51:01.000000,23.70131,-83.05424000000001,12.1,270.7,267.0
232,232,2021-12-31 03:52:00.000000,2021-12-31 03:52,372821000,2021-12-31 03:52:10.000000,23.70131,-83.05851,12.1,270.4,266.0
233,233,2021-12-31 03:53:00.000000,2021-12-31 03:53,372821000,2021-12-31 03:53:20.000000,23.70126,-83.06267,12.1,270.3,267.0
234,234,2021-12-31 03:54:00.000000,2021-12-31 03:54,372821000,2021-12-31 03:54:30.000000,23.70129,-83.06701,12.0,270.8,266.0
235,235,2021-12-31 03:55:00.000001,2021-12-31 03:55,372821000,2021-12-31 03:55:31.000000,23.70131,-83.07068000000001,12.1,270.3,266.0
236,236,2021-12-31 03:56:00.000000,2021-12-31 03:56,372821000,2021-12-31 03:56:40.000000,23.70135,-83.07489,12.1,270.7,266.0
237,237,2021-12-31 03:57:00.000000,2021-12-31 03:57,372821000,2021-12-31 03:57:51.000000,23.70139,-83.0793,12.1,270.7,266.0
238,238,2021-12-31 03:58:00.000000,2021-12-31 03:58,372821000,,23.70141941465683,-83.08153826658773,12.17505392026292,270.9297965139958,266.4570759482377
239,239,2021-12-31 03:59:00.000000,2021-12-31 03:59,372821000,2021-12-31 03:59:00.999999,23.70144,-83.08351,12.2,271.4,267.0
240,240,2021-12-31 03:59:59.999999,2021-12-31 04:00,372821000,2021-12-31 04:00:01.000000,23.70147,-83.0872,12.1,271.3,267.0
241,241,2021-12-31 04:01:00.000000,2021-12-31 04:01,372821000,2021-12-31 04:01:11.000000,23.70154,-83.09147,12.1,269.7,266.0
242,242,2021-12-31 04:02:00.000000,2021-12-31 04:02,372821000,2021-12-31 04:02:50.000000,23.70155,-83.09753,12.2,269.9,265.0
243,243,2021-12-31 04:03:00.000000,2021-12-31 04:03,372821000,,23.70155087264884,-83.10006744272351,12.17776498829664,270.2810721917896,264.834357008608
244,244,2021-12-31 04:03:59.999999,2021-12-31 04:04,372821000,2021-12-31 04:03:59.999999,23.70154,-83.10181,12.1,270.1,265.0
245,245,2021-12-31 04:05:00.000000,2021-12-31 04:05,372821000,2021-12-31 04:05:11.000001,23.70151,-83.10615,12.1,269.7,265.0
246,246,2021-12-31 04:06:00.000000,2021-12-31 04:06,372821000,2021-12-31 04:06:19.999999,23.70151,-83.11046999999999,12.2,270.2,265.0
247,247,2021-12-31 04:07:00.000000,2021-12-31 04:07,372821000,2021-12-31 04:07:50.999999,23.70149,-83.11603000000001,12.3,270.1,264.0
248,248,2021-12-31 04:08:00.000000,2021-12-31 04:08,372821000,,23.70143951381613,-83.11884183305291,12.32356604595887,269.2598330084692,263.8062164153891
249,249,2021-12-31 04:09:00.000000,2021-12-31 04:09,372821000,2021-12-31 04:09:10.000000,23.70136,-83.12091,12.3,268.5,264.0
250,250,2021-12-31 04:10:00.000000,2021-12-31 04:10,372821000,2021-12-31 04:10:20.000000,23.70124,-83.1253,12.3,268.5,264.0
251,251,2021-12-31 04:11:00.000001,2021-12-31 04:11,372821000,2021-12-31 04:11:50.999999,23.70106,-83.1309,12.4,268.9,265.0
252,252,2021-12-31 04:12:00.000000,2021-12-31 04:12,372821000,,23.70090778601092,-83.13572662880884,12.48738994360039,269.0537476682398,265.8233267601517
253,253,2021-12-31 04:13:00.000000,2021-12-31 04:13,372821000,,23.70079878089554,-83.13960844896143,12.53496015415472,268.928661496375,266.1622164268337
254,254,2021-12-31 04:14:00.000000,2021-12-31 04:14,372821000,,23.70072121641318,-83.1428470198898,12.5519816256277,268.6584351119633,266.1426659040976
255,255,2021-12-31 04:15:00.000001,2021-12-31 04:15,372821000,,23.70066332432313,-83.14574390102584,12.54772535198401,268.3767621425622,265.8906720959946
256,256,2021-12-31 04:16:00.000000,2021-12-31 04:16,372821000,,23.70061333638472,-83.14860065180159,12.53146232718837,268.2173362157295,265.5322319065763
257,257,2021-12-31 04:17:00.000000,2021-12-31 04:17,372821000,,23.70055948435724,-83.15171883164899,12.51246354520547,268.3138509590229,265.1933422398943
258,258,2021-12-31 04:18:00.000000,2021-12-31 04:18,372821000,2021-12-31 04:18:21.000000,23.70049,-83.1554,12.5,268.8,265.0
259,259,2021-12-31 04:19:00.000000,2021-12-31 04:19,372821000,2021-12-31 04:19:30.000000,23.7004,-83.15975999999999,12.5,269.4,265.0
260,260,2021-12-31 04:19:59.999999,2021-12-31 04:20,372821000,2021-12-31 04:20:41.000000,23.70031,-83.16416,12.5,269.0,265.0
261,261,2021-12-31 04:21:00.000000,2021-12-31 04:21,372821000,,23.70023551116221,-83.16792914324547,12.47444233119372,268.8182667007281,264.9989151950203
262,262,2021-12-31 04:22:00.000000,2021-12-31 04:22,372821000,,23.7001765983404,-83.17118848242501,12.43408024481985,269.0418416391117,265.002429221844
263,263,2021-12-31 04:23:00.000000,2021-12-31 04:23,372821000,2021-12-31 04:23:20.000000,23.70013,-83.17426,12.4,269.4,265.0
264,264,2021-12-31 04:23:59.999999,2021-12-31 04:24,372821000,,23.70009274919841,-83.17742305866518,12.38861994977003,269.6728752442168,264.9844638752188
265,265,2021-12-31 04:25:00.000000,2021-12-31 04:25,372821000,,23.70006305736099,-83.18078654204885,12.3976868228227,269.8440339364844,264.9621708980354
266,266,2021-12-31 04:26:00.000000,2021-12-31 04:26,372821000,,23.7000394305051,-83.18441671401256,12.42027944176504,269.9479009174997,264.9428495451858
267,267,2021-12-31 04:27:00.000000,2021-12-31 04:27,372821000,,23.70002037464807,-83.18837983841792,12.44947662920403,270.0189010279595,264.9362282934059
268,268,2021-12-31 04:28:00.000000,2021-12-31 04:28,372821000,,23.70000439580726,-83.19274217912653,12.47835720774668,270.0914591085607,264.952035619432
269,269,2021-12-31 04:29:00.000000,2021-12-31 04:29,372821000,2021-12-31 04:29:30.000000,23.69999,-83.19757,12.5,270.2,265.0
270,270,2021-12-31 04:30:00.000000,2021-12-31 04:30,372821000,2021-12-31 04:30:50.000000,23.69998,-83.20259,12.5,270.3,265.0
271,271,2021-12-31 04:31:00.000000,2021-12-31 04:31,372821000,,23.69998736788472,-83.20658840435595,12.44862672480994,270.1320869130036,264.6477121515998
272,272,2021-12-31 04:32:00.000000,2021-12-31 04:32,372821000,,23.70000111160144,-83.20968301686716,12.36710521216677,269.7617227149492,264.0897535337684
273,273,2021-12-31 04:33:00.000000,2021-12-31 04:33,372821000,,23.7000031713758,-83.2124094272004,12.29127033711863,269.3553150603931,263.6079388401373
274,274,2021-12-31 04:34:00.000000,2021-12-31 04:34,372821000,,23.69997548743344,-83.21530322502241,12.25695697471367,269.0792716038912,263.4840827643374
275,275,2021-12-31 04:35:00.000000,2021-12-31 04:35,372821000,2021-12-31 04:35:10.000000,23.6999,-83.2189,12.3,269.1,264.0
276,276,2021-12-31 04:36:00.000001,2021-12-31 04:36,372821000,2021-12-31 04:36:21.000000,23.6998,-83.22335,12.4,269.4,265.0
277,277,2021-12-31 04:37:00.000000,2021-12-31 04:37,372821000,2021-12-31 04:37:31.000000,23.69978,-83.22773000000001,12.4,269.4,265.0
278,278,2021-12-31 04:38:00.000000,2021-12-31 04:38,372821000,2021-12-31 04:38:40.000000,23.69972,-83.23212,12.4,269.1,264.0
279,279,2021-12-31 04:39:00.000000,2021-12-31 04:39,372821000,,23.69966987097787,-83.23554556382386,12.42658722096195,268.8481454579374,263.095739710855
280,280,2021-12-31 04:40:00.000001,2021-12-31 04:40,372821000,,23.699632772211,-83.23818808963968,12.46408588715995,268.6736455000681,262.5533073759532
281,281,2021-12-31 04:41:00.000000,2021-12-31 04:41,372821000,,23.69958246971458,-83.24063868680632,12.49633624837839,268.5090405508659,262.3726101163558
282,282,2021-12-31 04:42:00.000000,2021-12-31 04:42,372821000,,23.69949272950382,-83.24348846468264,12.50717855440163,268.2868710348046,262.5535550531237
283,283,2021-12-31 04:43:00.000000,2021-12-31 04:43,372821000,,23.69933731759389,-83.24732853262759,12.48045305501405,267.9396773763581,263.0960493073181
284,284,2021-12-31 04:44:00.000000,2021-12-31 04:44,372821000,2021-12-31 04:44:09.000000,23.69909,-83.25275,12.4,267.4,264.0
285,285,2021-12-31 04:44:59.999999,2021-12-31 04:45,372821000,2021-12-31 04:45:50.000000,23.69879,-83.25901,12.3,266.8,265.0
286,286,2021-12-31 04:46:00.000000,2021-12-31 04:46,372821000,,23.69864441750262,-83.26199019419447,12.33676164130926,266.7901676632256,265.1798630285568
287,287,2021-12-31 04:47:00.000000,2021-12-31 04:47,372821000,2021-12-31 04:47:11.000000,23.69855,-83.26408,12.4,267.1,265.0
288,288,2021-12-31 04:48:00.000000,2021-12-31 04:48,372821000,2021-12-31 04:48:18.999999,23.69835,-83.2684,12.4,267.2,265.0
289,289,2021-12-31 04:48:59.999999,2021-12-31 04:49,372821000,2021-12-31 04:49:41.000000,23.69808,-83.27351,12.5,267.2,265.0
290,290,2021-12-31 04:50:00.000000,2021-12-31 04:50,372821000,2021-12-31 04:50:50.000000,23.6979,-83.27787,12.5,268.3,266.0
291,291,2021-12-31 04:51:00.000000,2021-12-31 04:51,372821000,,23.69782642339345,-83.28009367936217,12.49311565482624,268.4840499865005,266.4682035771632
292,292,2021-12-31 04:52:00.000000,2021-12-31 04:52,372821000,2021-12-31 04:52:01.000000,23.69775,-83.28242,12.5,267.9,266.0
293,293,2021-12-31 04:53:00.000000,2021-12-31 04:53,372821000,2021-12-31 04:53:11.000000,23.69759,-83.28679,12.5,267.5,265.0
294,294,2021-12-31 04:54:00.000000,2021-12-31 04:54,372821000,,23.69743859431374,-83.29085652432683,12.49895007228476,267.9067880586692,264.6843395569445
295,295,2021-12-31 04:55:00.000000,2021-12-31 04:55,372821000,,23.69732275396908,-83.2942922482692,12.49899955208647,268.7867976266403,265.0232195330504
296,296,2021-12-31 04:56:00.000001,2021-12-31 04:56,372821000,,23.69724053663987,-83.29759434807698,12.49954925584494,269.5734083812911,265.600489742631
297,297,2021-12-31 04:57:00.000000,2021-12-31 04:57,372821000,2021-12-31 04:57:00.000000,23.69719,-83.30126,12.5,269.7,266.0
298,298,2021-12-31 04:58:00.000000,2021-12-31 04:58,372821000,2021-12-31 04:58:09.000000,23.69715,-83.3057,12.5,269.1,266.0
299,299,2021-12-31 04:59:00.000000,2021-12-31 04:59,372821000,2021-12-31 04:59:19.000000,23.69707,-83.31014,12.5,268.9,266.0
300,300,2021-12-31 05:00:00.000001,2021-12-31 05:00,372821000,2021-12-31 05:00:00.000001,23.69701,-83.31267,12.5,268.3,266.0
301,301,2021-12-31 05:01:00.000000,2021-12-31 05:01,372821000,2021-12-31 05:01:08.999999,23.6969,-83.31709000000001,12.5,268.3,266.0
302,302,2021-12-31 05:02:00.000000,2021-12-31 05:02,372821000,2021-12-31 05:02:11.000000,23.6968,-83.32094000000001,12.5,268.4,266.0
303,303,2021-12-31 05:03:00.000000,2021-12-31 05:03,372821000,2021-12-31 05:03:31.000000,23.69665,-83.326,12.5,268.2,266.0
304,304,2021-12-31 05:04:00.000000,2021-12-31 05:04,372821000,2021-12-31 05:04:41.000000,23.69652,-83.33044,12.5,268.4,267.0
305,305,2021-12-31 05:04:59.999999,2021-12-31 05:05,372821000,2021-12-31 05:05:49.000001,23.69643,-83.33481,12.5,268.8,267.0
306,306,2021-12-31 05:06:00.000000,2021-12-31 05:06,372821000,,23.6963844166231,-83.33704714031563,12.49999781730855,268.7988630630711,266.934577691118
307,307,2021-12-31 05:07:00.000000,2021-12-31 05:07,372821000,2021-12-31 05:07:00.000000,23.69633,-83.33923,12.5,268.5,267.0
308,308,2021-12-31 05:08:00.000000,2021-12-31 05:08,372821000,2021-12-31 05:08:11.000000,23.69622,-83.34373000000001,12.5,268.3,267.0
309,309,2021-12-31 05:08:59.999999,2021-12-31 05:09,372821000,2021-12-31 05:09:31.000000,23.6961,-83.3488,12.5,268.6,267.0
310,310,2021-12-31 05:10:00.000000,2021-12-31 05:10,372821000,2021-12-31 05:10:40.000000,23.69601,-83.35316,12.5,268.6,267.0
311,311,2021-12-31 05:11:00.000000,2021-12-31 05:11,372821000,2021-12-31 05:11:50.000000,23.6959,-83.35766,12.5,268.2,267.0
312,312,2021-12-31 05:12:00.000000,2021-12-31 05:12,372821000,,23.69583108589733,-83.36037278207031,12.50176529435163,267.8435014179627,266.4824060569519
313,313,2021-12-31 05:13:00.000000,2021-12-31 05:13,372821000,2021-12-31 05:13:10.000000,23.69575,-83.36272,12.5,267.6,266.0
314,314,2021-12-31 05:14:00.000000,2021-12-31 05:14,372821000,2021-12-31 05:14:11.000000,23.69559,-83.36652,12.5,267.3,266.0
315,315,2021-12-31 05:15:00.000000,2021-12-31 05:15,372821000,2021-12-31 05:15:20.000000,23.69539,-83.3709,12.5,267.0,266.0
316,316,2021-12-31 05:16:00.000000,2021-12-31 05:16,372821000,2021-12-31 05:16:30.000000,23.69521,-83.37531,12.4,268.0,267.0
317,317,2021-12-31 05:17:00.000000,2021-12-31 05:17,372821000,2021-12-31 05:17:40.999999,23.69507,-83.37984,12.4,267.9,267.0
318,318,2021-12-31 05:18:00.000000,2021-12-31 05:18,372821000,2021-12-31 05:18:50.000000,23.69491,-83.38416,12.4,267.8,267.0
319,319,2021-12-31 05:19:00.000000,2021-12-31 05:19,372821000,,23.69482697460771,-83.3863710511718,12.39823470821782,267.7488263474494,266.9518086522597
320,320,2021-12-31 05:20:00.000000,2021-12-31 05:20,372821000,2021-12-31 05:20:00.000000,23.69475,-83.38856,12.4,267.8,267.0
321,321,2021-12-31 05:21:00.000001,2021-12-31 05:21,372821000,2021-12-31 05:21:09.999999,23.69459,-83.39296,12.4,268.0,267.0
322,322,2021-12-31 05:22:00.000000,2021-12-31 05:22,372821000,2021-12-31 05:22:29.000000,23.69441,-83.39792,12.4,267.9,266.0
323,323,2021-12-31 05:23:00.000000,2021-12-31 05:23,372821000,2021-12-31 05:23:40.000000,23.69426,-83.40234,12.4,267.7,266.0
324,324,2021-12-31 05:24:00.000000,2021-12-31 05:24,372821000,2021-12-31 05:24:51.000000,23.69411,-83.40681,12.4,267.8,266.0
325,325,2021-12-31 05:25:00.000001,2021-12-31 05:25,372821000,,23.69402756361028,-83.40874766458664,12.40000010726535,267.8811718859978,266.0526848641793
326,326,2021-12-31 05:26:00.000000,2021-12-31 05:26,372821000,2021-12-31 05:26:00.000000,23.69392,-83.41122,12.4,267.6,266.0
327,327,2021-12-31 05:27:00.000000,2021-12-31 05:27,372821000,2021-12-31 05:27:29.000000,23.69371,-83.4168,12.4,267.4,266.0
328,328,2021-12-31 05:28:00.000000,2021-12-31 05:28,372821000,2021-12-31 05:28:39.000000,23.69354,-83.42118,12.4,268.8,267.0
329,329,2021-12-31 05:29:00.000000,2021-12-31 05:29,372821000,2021-12-31 05:29:51.000000,23.69342,-83.42564,12.4,268.6,267.0
330,330,2021-12-31 05:29:59.999999,2021-12-31 05:30,372821000,2021-12-31 05:30:58.999999,23.6933,-83.42993,12.4,268.8,268.0
331,331,2021-12-31 05:31:00.000000,2021-12-31 05:31,372821000,,23.69322912829167,-83.43209971283471,12.40167862137728,268.664289766304,268.2288210908642
332,332,2021-12-31 05:32:00.000000,2021-12-31 05:32,372821000,2021-12-31 05:32:11.000000,23.69316,-83.43436,12.4,268.4,268.0
333,333,2021-12-31 05:33:00.000000,2021-12-31 05:33,372821000,2021-12-31 05:33:21.000000,23.69305,-83.43878000000001,12.4,268.4,268.0
334,334,2021-12-31 05:33:59.999999,2021-12-31 05:34,372821000,2021-12-31 05:34:30.000000,23.69295,-83.44311,12.4,268.3,268.0
335,335,2021-12-31 05:35:00.000000,2021-12-31 05:35,372821000,2021-12-31 05:35:39.000000,23.69282,-83.44745999999999,12.3,269.5,270.0
336,336,2021-12-31 05:36:00.000000,2021-12-31 05:36,372821000,2021-12-31 05:36:50.000000,23.69285,-83.4519,12.3,270.5,270.0
337,337,2021-12-31 05:37:00.000000,2021-12-31 05:37,372821000,,23.69288427672502,-83.45443186496476,12.38117381989515,270.7226969403817,269.4348737175652
338,338,2021-12-31 05:38:00.000000,2021-12-31 05:38,372821000,2021-12-31 05:38:11.000000,23.6929,-83.45691,12.4,270.5,269.0
339,339,2021-12-31 05:39:00.000000,2021-12-31 05:39,372821000,2021-12-31 05:39:20.000000,23.69293,-83.46123,12.3,270.4,269.0
340,340,2021-12-31 05:40:00.000000,2021-12-31 05:40,372821000,2021-12-31 05:40:30.000000,23.69297,-83.46568,12.3,270.9,270.0
341,341,2021-12-31 05:41:00.000001,2021-12-31 05:41,372821000,2021-12-31 05:41:41.000001,23.69301,-83.47005,12.3,270.9,270.0
342,342,2021-12-31 05:42:00.000000,2021-12-31 05:42,372821000,,23.69303230947949,-83.47257396274641,12.29784291202678,270.9455340773757,270.2474463678537
343,343,2021-12-31 05:43:00.000000,2021-12-31 05:43,372821000,2021-12-31 05:43:01.000000,23.69304,-83.47504,12.3,270.7,270.0
344,344,2021-12-31 05:44:00.000000,2021-12-31 05:44,372821000,2021-12-31 05:44:10.000000,23.69305,-83.47933,12.3,270.1,269.0
345,345,2021-12-31 05:45:00.000001,2021-12-31 05:45,372821000,2021-12-31 05:45:20.000000,23.69308,-83.48373000000001,12.3,270.5,270.0
346,346,2021-12-31 05:46:00.000000,2021-12-31 05:46,372821000,2021-12-31 05:46:29.000000,23.69308,-83.48798000000001,12.3,270.2,270.0
347,347,2021-12-31 05:47:00.000000,2021-12-31 05:47,372821000,2021-12-31 05:47:51.000000,23.69311,-83.49305,12.2,270.2,270.0
348,348,2021-12-31 05:48:00.000000,2021-12-31 05:48,372821000,,23.693140540597,-83.49573893170243,12.14478556288748,270.2994901099858,270.0391670520536
349,349,2021-12-31 05:49:00.000000,2021-12-31 05:49,372821000,2021-12-31 05:49:10.000000,23.69317,-83.49802,12.2,270.4,270.0
350,350,2021-12-31 05:49:59.999999,2021-12-31 05:50,372821000,2021-12-31 05:50:20.000000,23.6932,-83.50233,12.3,270.6,270.0
351,351,2021-12-31 05:51:00.000000,2021-12-31 05:51,372821000,2021-12-31 05:51:30.000000,23.69321,-83.50662,12.2,270.7,270.0
352,352,2021-12-31 05:52:00.000000,2021-12-31 05:52,372821000,,23.69325738705009,-83.50988083607795,12.17595229441734,269.9310507121426,269.0026524362671
353,353,2021-12-31 05:53:00.000000,2021-12-31 05:53,372821000,2021-12-31 05:53:20.000000,23.69331,-83.51345,12.2,270.5,270.0
354,354,2021-12-31 05:53:59.999999,2021-12-31 05:54,372821000,2021-12-31 05:54:40.000001,23.69345,-83.51839,12.2,274.7,275.0
355,355,2021-12-31 05:55:00.000000,2021-12-31 05:55,372821000,2021-12-31 05:55:51.000000,23.69399,-83.52274,12.3,280.9,279.0
356,356,2021-12-31 05:56:00.000000,2021-12-31 05:56,372821000,,23.69433601049779,-83.52476007577631,12.32498136090699,284.4245685857442,280.931991644455
357,357,2021-12-31 05:57:00.000000,2021-12-31 05:57,372821000,2021-12-31 05:57:01.000000,23.69489,-83.52699,12.3,285.5,282.0
358,358,2021-12-31 05:58:00.000000,2021-12-31 05:58,372821000,2021-12-31 05:58:19.000000,23.69609,-83.53173000000001,12.3,285.6,283.0
359,359,2021-12-31 05:59:00.000000,2021-12-31 05:59,372821000,2021-12-31 05:59:30.000000,23.69716,-83.53596,12.3,285.5,283.0
360,360,2021-12-31 06:00:00.000000,2021-12-31 06:00,372821000,2021-12-31 06:00:01.000000,23.69765,-83.53783,12.3,285.9,283.0
361,361,2021-12-31 06:01:00.000000,2021-12-31 06:01,372821000,2021-12-31 06:01:21.000000,23.69894,-83.54271999999999,12.3,286.0,283.0
362,362,2021-12-31 06:02:00.000000,2021-12-31 06:02,372821000,2021-12-31 06:02:30.000000,23.70003,-83.5468,12.3,285.8,282.0
363,363,2021-12-31 06:03:00.000000,2021-12-31 06:03,372821000,2021-12-31 06:03:41.000000,23.70113,-83.55108,12.3,286.0,282.0
364,364,2021-12-31 06:04:00.000000,2021-12-31 06:04,372821000,2021-12-31 06:04:51.000000,23.70226,-83.55528000000001,12.3,285.7,282.0
365,365,2021-12-31 06:05:00.000000,2021-12-31 06:05,372821000,,23.70280939006951,-83.55737684743659,12.30000007264112,285.6208550010949,282.3986660522212
